259	367	3.5273294	368
312	357	3.6222072	369
30	319	3.6750236	370
273	327	3.6785877	371
39	189	3.688342	372
115	317	3.704842	373
271	323	3.7165074	374
338	361	3.7369416	375
340	348	3.7429533	376
202	244	3.751389	377
144	277	3.7720332	378
248	302	3.7854524	379
174	282	3.7937493	380
146	334	3.7970548	381
232	329	3.7975295	382
28	316	3.8206563	383
235	290	3.8536327	384
200	309	3.8989656	385
276	346	3.9108691	386
43	285	3.9150448	387
57	254	3.9468832	388
142	331	3.9529965	389
303	326	3.9689283	390
218	369	3.996527	391
122	350	4.013387	392
9	343	4.0286503	393
300	364	4.116897	394
183	333	4.175085	395
190	363	4.2282896	396
179	321	4.233767	397
169	352	4.258515	398
170	345	4.264261	399
336	339	4.2654552	400
307	358	4.278914	401
247	365	4.2917886	402
132	330	4.3004847	403
33	314	4.306699	404
268	372	4.343652	405
167	355	4.396431	406
187	325	4.4713826	407
322	347	4.4741545	408
370	390	4.4833283	409
32	256	4.4932117	410
275	360	4.502554	411
305	380	4.5618114	412
362	391	4.5894856	413
344	366	4.6016626	414
332	368	4.630704	415
359	387	4.747961	416
252	287	4.767141	417
375	408	4.8609467	418
397	413	4.868659	419
376	402	5.0327215	420
389	404	5.1608324	421
342	371	5.256996	422
382	395	5.2821136	423
399	401	5.3228393	424
120	353	5.3243847	425
351	396	5.379678	426
237	310	5.419012	427
377	394	5.4226174	428
149	398	5.425948	429
253	393	5.555313	430
354	379	5.583902	431
278	356	5.6135564	432
173	386	5.6633625	433
349	411	5.703918	434
378	385	5.8526263	435
420	432	5.9835544	436
406	429	6.1110487	437
416	419	6.2687583	438
374	403	6.433149	439
418	421	6.4730783	440
381	424	6.488257	441
324	425	6.587463	442
91	405	6.809654	443
191	373	6.8264136	444
392	427	6.8653126	445
293	400	6.9195085	446
422	435	6.945385	447
423	433	7.002223	448
217	438	7.469827	449
236	407	7.483622	450
440	446	7.5481324	451
192	412	7.551973	452
434	436	7.7423673	453
431	441	7.788167	454
261	454	8.022025	455
100	410	8.164641	456
409	443	8.237076	457
388	415	8.313621	458
383	417	8.318231	459
445	447	8.459913	460
384	428	8.496063	461
315	455	9.043672	462
430	452	9.103466	463
297	442	9.28159	464
437	453	9.348828	465
280	450	9.585468	466
448	458	10.288208	467
414	461	10.300723	468
313	449	10.408918	469
264	459	10.461771	470
451	456	10.6133375	471
426	460	10.756967	472
462	466	10.804185	473
464	470	11.418057	474
439	444	11.479148	475
472	473	12.376578	476
463	475	12.66184	477
467	471	13.151807	478
