Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Bottleneck R error bound, Length, Curvature
45.pdb, 1, 1, 0.590718301657498, 0.52641602214993, 1.3467175627514092, 0.0, 13.549124913432134, 1.3899608561489634
46.pdb, 1, 1, 0.5496580780628838, 0.5984588703257283, 1.275849299622127, 0.04158015169889984, 16.666965362683207, 1.5866936714838067
47.pdb, 1, 1, 0.6288809636279473, 0.4638132872055645, 1.4209246310950576, 0.0011197764350701078, 12.306649301915577, 1.258813691102372
48.pdb, 1, 1, 0.6397725883967234, 0.4466424964034264, 1.455345846126484, 1.0123475690715367E-4, 14.918354435775292, 1.6098509396797607
49.pdb, 1, 1, 0.6447909003096235, 0.4388292003123403, 1.4751035974207782, 5.325859208347161E-4, 12.738003047107204, 1.319230809947429
50.pdb, 1, 1, 0.7018406055238233, 0.35404895839619016, 1.7757768850829228, 0.06977953006366366, 12.833943916355327, 1.3199447093568244
2.pdb, 2, 2, 0.3903684537375222, 0.9406642326837067, 0.9725320705417635, 0.011417626897666011, 19.387058612111854, 1.504079625728088
3.pdb, 2, 2, 0.45676160854758585, 0.7835936685076672, 1.1328010750407247, 8.139497189527667E-4, 17.552554453704897, 1.2917084914603014
4.pdb, 2, 2, 0.4524942575281363, 0.7929802064682371, 1.0374708092975855, 7.492929562502582E-5, 18.326784617829517, 1.4272036722164967
5.pdb, 2, 2, 0.3174581948181445, 1.1474091391827401, 0.982762019550355, 1.2406457993652253E-4, 18.63151812533629, 1.2506040398568798
6.pdb, 2, 2, 0.48447900907146785, 0.724681173519759, 1.2178014143604348, 0.018321807939264634, 18.562401567913255, 1.521540532709694
7.pdb, 2, 2, 0.4220768643314404, 0.8625678385666425, 0.9590309236704264, 0.09098385044661628, 17.69499497708463, 1.4349263785240125
8.pdb, 2, 2, 0.3858563497790055, 0.9522901296142041, 1.0219813916540164, 0.03627483424190192, 19.742970757534632, 1.4540299739347213
9.pdb, 2, 2, 0.57955690320734, 0.5454914273951579, 1.2090388916174095, 0.08037012903775853, 16.841965403213436, 1.202581381160437
10.pdb, 2, 1, 0.4453196564874614, 0.8089629255055142, 0.9218711936665642, 0.05533093973654424, 17.49318498135351, 1.3387998945580748
11.pdb, 2, 2, 0.5034731549769548, 0.6862248850732052, 0.9474349881571469, 0.031771308663576914, 17.06555700794508, 1.328773512529701
12.pdb, 2, 2, 0.4785262845704021, 0.7370441384161767, 0.9452878807881244, 0.023797490922282005, 15.52193171167056, 1.3341693020535565
13.pdb, 2, 2, 0.48594340068492187, 0.7216631213596225, 1.023676440813966, 0.06680098372080767, 15.232571960808354, 1.3365958174920254
16.pdb, 2, 2, 0.415342087870171, 0.8786527901858979, 1.0009816759785266, 0.031730053903507915, 18.328002526878212, 1.4365268740024804
23.pdb, 2, 2, 0.5253698839762864, 0.643652723555735, 1.1789903473115098, 0.06513270442419028, 15.509621710813533, 1.247573335196474
24.pdb, 2, 2, 0.6128638659829939, 0.489612446040138, 1.199886724094062, 0.04406627645671968, 13.920520065847212, 1.184842327822611
26.pdb, 2, 2, 0.47367911609691793, 0.7472251567945621, 1.0152556166800253, 0.04382667771356763, 16.16178640027131, 1.4318734625568585
27.pdb, 2, 2, 0.5291522381562803, 0.6364791037314579, 1.0155473375391784, 0.07158144925738119, 15.129612037151942, 1.2822704179642925
30.pdb, 2, 2, 0.6736516641720965, 0.3950421204024269, 1.483643372747627, 0.001767093654788221, 14.588822671955938, 1.1992063259946057
31.pdb, 2, 2, 0.4968625671124451, 0.6994418160502328, 0.917083490718879, 6.0216786632461E-4, 15.836541422130203, 1.255112778417445
35.pdb, 2, 2, 0.4623885478128056, 0.771349728771491, 1.0283597278089756, 1.629851933606652E-4, 15.628538833351916, 1.1970851879165787
37.pdb, 2, 2, 0.3272997063625651, 1.1168789946261377, 1.0066256432654253, 0.00104956812965451, 19.971293880584934, 1.4559034686658536
38.pdb, 2, 2, 0.3644214187213347, 1.0094443372739297, 1.0556286674093214, 4.66854868653499E-4, 19.171857801180664, 1.4658347538815046
41.pdb, 2, 2, 0.5262047228447692, 0.6420649350365784, 1.191181162682757, 8.241365286325575E-4, 16.827870737583215, 1.2789307941666501
43.pdb, 2, 3, 0.4204324535118429, 0.8664714462132739, 1.0588858156736525, 0.0, 17.582780348309377, 1.2804114862180367
44.pdb, 2, 2, 0.5623673021207155, 0.5756000800750259, 1.2396650023448343, 5.328545961380549E-4, 15.035428599862982, 1.157622984426457
45.pdb, 2, 2, 0.5246207757186773, 0.6450796093623679, 0.9162204130923775, 0.07833987651593599, 15.127912809296443, 1.3004287677636341
48.pdb, 2, 2, 0.4750359795982071, 0.7443647312935776, 1.1286396429249217, 0.01942508740363147, 16.39459787764933, 1.2465435499837842
50.pdb, 2, 2, 0.5624392531502908, 0.57547214513486, 1.1310899727831119, 0.08893663923268091, 15.116138489368831, 1.2480564904447031
32.pdb, 3, 2, 0.4409048416313722, 0.818926205432514, 0.9388096233039984, 0.08357176919217135, 16.31519149469295, 1.574964434192522
43.pdb, 3, 2, 0.4443049718591067, 0.8112440787830414, 0.954492810756151, 0.026997073145922368, 14.544904464744869, 1.3133784228386896
49.pdb, 3, 2, 0.3781552637099411, 0.972450417142066, 0.9078035369175412, 0.07233231972799015, 17.779421429297944, 1.6858222398516498
45.pdb, 4, 3, 0.33479385579983817, 1.0942402923875494, 0.9261225464302638, 0.05149747532252458, 19.94368121979534, 1.2593148820391091
18.pdb, 5, 2, 0.20649055776749445, 1.577500592723353, 0.9055286794231894, 0.08647325354368851, 23.61352788403694, 1.30368484303776
