Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Bottleneck R error bound, Length, Curvature
23.pdb, 1, 1, 0.5847455252899629, 0.5365785258943483, 1.3346101572809956, -, 13.705543563717683, 1.3024749216102873
24.pdb, 1, 1, 0.7027027741557917, 0.3528212729395055, 1.7441511520258521, -, 14.065993249052765, 1.245671174339331
25.pdb, 1, 1, 0.5833047729298626, 0.5390454626229649, 1.1277932736784775, -, 14.614463358272227, 1.347254898351282
25.pdb, 1, 2, 0.5063153715210491, 0.6805955399673435, 0.9047252268302926, -, 17.411622632292268, 1.3133520865644182
26.pdb, 1, 1, 0.6392532825725352, 0.4474545297868172, 1.420253381047594, -, 14.609458289616796, 1.2290907215732634
26.pdb, 1, 2, 0.5189587943645549, 0.6559307932560898, 1.1346444988420743, -, 17.133377125306414, 1.6422534249238738
27.pdb, 1, 1, 0.6500277004884055, 0.4307403008644875, 1.4933208123345107, -, 14.458131189728627, 1.4516309997652779
28.pdb, 1, 1, 0.6540924856843162, 0.4245065221037125, 1.3834350255123706, -, 12.68869345494625, 1.530475467759433
28.pdb, 1, 2, 0.6348415977264392, 0.45437976360717874, 1.1882625828966227, -, 10.731518456681172, 1.2782687835391575
29.pdb, 1, 1, 0.6938291641615906, 0.36552950992840744, 1.7911519169392205, -, 14.559491537239527, 1.2601400385003936
29.pdb, 1, 2, 0.5947828841016568, 0.5195588406984413, 1.1427920294855654, -, 13.05810592530483, 1.227563921814058
29.pdb, 1, 3, 0.5683009428643001, 0.5651041715843613, 1.1858143582641, -, 14.77640853952069, 1.3266331837489582
30.pdb, 1, 1, 0.7591849461564673, 0.2755098604440359, 1.7795878172215847, -, 12.631743426569107, 1.3234646996016557
30.pdb, 1, 2, 0.6912372298762681, 0.36927220027462065, 1.4566509934595409, -, 11.947837138992476, 1.227126621824199
30.pdb, 1, 4, 0.6692603373227735, 0.40158215057056046, 1.1715782448737262, -, 13.568364682079793, 1.2289744952519996
31.pdb, 1, 1, 0.8440716959919781, 0.16951784013625096, 2.327376781228815, -, 8.32072917084548, 1.1795311123486765
31.pdb, 1, 2, 0.7511609242070787, 0.2861353702697606, 1.6878675368925913, -, 13.230681066846739, 1.4602755797356748
31.pdb, 1, 3, 0.6419231136684641, 0.4432867431050757, 1.1048362752484413, -, 11.698293599682826, 1.231018433727546
32.pdb, 1, 1, 0.6534370182348241, 0.42550912663758267, 1.5583839231160301, -, 13.29314839626348, 1.2443497388103943
32.pdb, 1, 2, 0.6030468639795579, 0.5057603672324578, 1.5583839231160301, -, 15.592953486878402, 1.2954243920723179
33.pdb, 1, 1, 0.6289994981376709, 0.46362482015535206, 1.2957900920287628, -, 12.539129285757433, 1.2041079041050835
33.pdb, 1, 2, 0.5790815524217465, 0.5463119608583002, 1.2957900920287628, -, 15.584319630604297, 1.280405985077653
33.pdb, 1, 3, 0.5593498171922122, 0.5809802105110758, 1.2505640558920066, -, 15.582300095394903, 1.2569172975571359
