Tunnel cluster ID, Priority, Average throughput, Standard deviation
42, 0.4682058275524342, 0.4682058275524342, 0.0, 
43, 0.46118413354115345, 0.46118413354115345, 0.0, 
44, 0.448783556834635, 0.448783556834635, 0.0, 
45, 0.44526780324304194, 0.44526780324304194, 0.0, 
46, 0.44188379244182213, 0.44188379244182213, 0.0, 
47, 0.44001306953044195, 0.44001306953044195, 0.0, 
48, 0.4303796014379182, 0.4303796014379182, 0.0, 
49, 0.42744197209086454, 0.42744197209086454, 0.0, 
50, 0.42573693133631096, 0.42573693133631096, 0.0, 
51, 0.4240991205510582, 0.4240991205510582, 0.0, 
52, 0.42128492611661567, 0.42128492611661567, 0.0, 
53, 0.4176243271265608, 0.4176243271265608, 0.0, 
54, 0.4140921106304468, 0.4140921106304468, 0.0, 
55, 0.4139509942508172, 0.4139509942508172, 0.0, 
56, 0.4094342444345247, 0.4094342444345247, 0.0, 
57, 0.4092591505034084, 0.4092591505034084, 0.0, 
58, 0.40745298880638325, 0.40745298880638325, 0.0, 
59, 0.40068293631309376, 0.40068293631309376, 0.0, 
60, 0.3997014222999456, 0.3997014222999456, 0.0, 
61, 0.3975495105739833, 0.3975495105739833, 0.0, 
62, 0.39436010619225603, 0.39436010619225603, 0.0, 
63, 0.3930155991966418, 0.3930155991966418, 0.0, 
64, 0.39226187937027057, 0.39226187937027057, 0.0, 
65, 0.39036111077218694, 0.39036111077218694, 0.0, 
66, 0.38965376057966095, 0.38965376057966095, 0.0, 
67, 0.3841616782795769, 0.3841616782795769, 0.0, 
68, 0.3814087921862757, 0.3814087921862757, 0.0, 
69, 0.380258785242386, 0.380258785242386, 0.0, 
70, 0.37776322339794655, 0.37776322339794655, 0.0, 
71, 0.3715523841887377, 0.3715523841887377, 0.0, 
72, 0.3703928076194571, 0.3703928076194571, 0.0, 
73, 0.3665803616743319, 0.3665803616743319, 0.0, 
74, 0.3632383948935681, 0.3632383948935681, 0.0, 
75, 0.36207436322200914, 0.36207436322200914, 0.0, 
76, 0.3589590582719449, 0.3589590582719449, 0.0, 
77, 0.3585581886442919, 0.3585581886442919, 0.0, 
78, 0.35737789408401327, 0.35737789408401327, 0.0, 
79, 0.3556524050531128, 0.3556524050531128, 0.0, 
80, 0.35534769862059024, 0.35534769862059024, 0.0, 
81, 0.3484445449339846, 0.3484445449339846, 0.0, 
82, 0.3462183069771694, 0.3462183069771694, 0.0, 
83, 0.34561297741672575, 0.34561297741672575, 0.0, 
84, 0.34329702256318506, 0.34329702256318506, 0.0, 
85, 0.3412408092915737, 0.3412408092915737, 0.0, 
86, 0.33998631411304303, 0.33998631411304303, 0.0, 
87, 0.33972275841446414, 0.33972275841446414, 0.0, 
88, 0.33636534720893974, 0.33636534720893974, 0.0, 
89, 0.335183916059759, 0.335183916059759, 0.0, 
90, 0.32044003519180086, 0.32044003519180086, 0.0, 
91, 0.31807697144661706, 0.31807697144661706, 0.0, 
92, 0.3118030930180098, 0.3118030930180098, 0.0, 
93, 0.30017930416445954, 0.30017930416445954, 0.0, 
94, 0.29926663710023416, 0.29926663710023416, 0.0, 
